Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2021-12-22,3171.498826753253,3182.7006313450806,3155.965133548267,3177.406005859375,1224328,0.0,0.0,TCS.NS
2021-12-23,3192.5019750481574,3212.192571111366,3176.749498197591,3205.366455078125,1792861,0.0,0.0,TCS.NS
2021-12-24,3224.8817608213244,3242.3845112192694,3189.70127525278,3212.542236328125,2209923,0.0,0.0,TCS.NS
2021-12-27,3212.6296670648817,3238.0086538109676,3196.964791742873,3234.595703125,1534135,0.0,0.0,TCS.NS
2021-12-28,3246.7601484623697,3259.887211057231,3232.6267631978826,3243.740966796875,1456218,0.0,0.0,TCS.NS
2021-12-29,3231.226317262157,3255.4675824022315,3224.8815706171167,3233.370361328125,1456923,0.0,0.0,TCS.NS
2021-12-30,3221.6880391048753,3273.0147762700867,3220.506517827251,3267.545166015625,1966475,0.0,0.0,TCS.NS
2021-12-31,3275.4648760200544,3290.5171991999623,3265.4007941607993,3271.570556640625,1207141,0.0,0.0,TCS.NS
2022-01-03,3281.765587398091,3351.776586595917,3277.3898999482267,3341.05615234375,2346158,0.0,0.0,TCS.NS
2022-01-04,3352.7396286772564,3403.5411936720793,3335.7618316314156,3399.690673828125,2488606,0.0,0.0,TCS.NS
2022-01-05,3382.406654521235,3386.7823423019872,3336.374333605073,3378.8623046875,1733031,0.0,0.0,TCS.NS
2022-01-06,3336.023910257664,3356.1520713111595,3301.0184127733232,3332.0419921875,1810293,0.0,0.0,TCS.NS
2022-01-07,3343.025663560724,3382.3192567090296,3322.3723305430844,3372.3427734375,2460591,0.0,0.0,TCS.NS
2022-01-10,3481.2970046437595,3481.2970046437595,3378.905916271884,3395.40234375,3937092,0.0,0.0,TCS.NS
2022-01-11,3374.530275769995,3434.9147646258375,3374.530275769995,3426.950927734375,1906106,0.0,0.0,TCS.NS
2022-01-12,3434.9148996056333,3438.4154498217918,3357.509025682152,3377.943359375,3203744,0.0,0.0,TCS.NS
2022-01-13,3428.7888361107916,3433.164523752587,3375.405446880889,3411.198486328125,6684507,0.0,0.0,TCS.NS
2022-01-14,3393.6522516950954,3480.422054774276,3378.074760491307,3472.677001953125,3348123,0.0,0.0,TCS.NS
2022-01-17,3494.1612509482666,3538.1807073776067,3467.557157953258,3517.30859375,3442604,0.0,0.0,TCS.NS
2022-01-18,3530.260565428187,3537.042880457683,3483.0469441799814,3492.323486328125,2389041,0.0,0.0,TCS.NS
2022-01-19,3517.2208806487747,3517.2208806487747,3428.238348399061,3431.87646484375,3102539,7.0,0.0,TCS.NS
