Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2026-06-01 12:43:00+05:30,2331.5,2331.60009765625,2329.800048828125,2330.5,5268,0.0,0.0,TCS.NS
2026-06-01 12:44:00+05:30,2329.89990234375,2330.5,2329.699951171875,2330.0,3476,0.0,0.0,TCS.NS
2026-06-01 12:45:00+05:30,2330.5,2330.800048828125,2330.10009765625,2330.800048828125,3677,0.0,0.0,TCS.NS
2026-06-01 12:46:00+05:30,2330.699951171875,2331.39990234375,2330.0,2330.89990234375,9804,0.0,0.0,TCS.NS
2026-06-01 12:47:00+05:30,2330.699951171875,2331.5,2330.0,2331.5,4766,0.0,0.0,TCS.NS
2026-06-01 12:48:00+05:30,2331.10009765625,2331.199951171875,2330.699951171875,2330.89990234375,2105,0.0,0.0,TCS.NS
2026-06-01 12:49:00+05:30,2330.5,2331.0,2330.0,2330.800048828125,5364,0.0,0.0,TCS.NS
2026-06-01 12:50:00+05:30,2331.0,2331.10009765625,2330.0,2330.0,3766,0.0,0.0,TCS.NS
2026-06-01 12:51:00+05:30,2330.10009765625,2331.199951171875,2330.10009765625,2331.199951171875,6855,0.0,0.0,TCS.NS
2026-06-01 12:52:00+05:30,2331.199951171875,2331.89990234375,2330.0,2330.0,3959,0.0,0.0,TCS.NS
2026-06-01 12:53:00+05:30,2330.5,2331.199951171875,2329.800048828125,2331.199951171875,5692,0.0,0.0,TCS.NS
2026-06-01 12:54:00+05:30,2331.199951171875,2331.699951171875,2330.0,2331.0,2577,0.0,0.0,TCS.NS
2026-06-01 12:55:00+05:30,2331.0,2334.39990234375,2330.199951171875,2334.39990234375,22228,0.0,0.0,TCS.NS
2026-06-01 12:56:00+05:30,2334.300048828125,2334.39990234375,2331.60009765625,2332.89990234375,7177,0.0,0.0,TCS.NS
2026-06-01 12:57:00+05:30,2332.800048828125,2333.0,2332.0,2333.0,1989,0.0,0.0,TCS.NS
2026-06-01 12:58:00+05:30,2332.699951171875,2333.0,2331.0,2332.39990234375,8100,0.0,0.0,TCS.NS
2026-06-01 12:59:00+05:30,2332.10009765625,2332.10009765625,2331.10009765625,2331.89990234375,14005,0.0,0.0,TCS.NS
2026-06-01 13:00:00+05:30,2331.10009765625,2333.0,2331.10009765625,2331.800048828125,8020,0.0,0.0,TCS.NS
2026-06-01 13:01:00+05:30,2331.39990234375,2332.10009765625,2330.39990234375,2330.39990234375,4409,0.0,0.0,TCS.NS
2026-06-01 13:02:00+05:30,2330.89990234375,2330.89990234375,2329.10009765625,2329.199951171875,14261,0.0,0.0,TCS.NS
2026-06-01 13:03:00+05:30,2329.10009765625,2329.800048828125,2327.5,2328.699951171875,31155,0.0,0.0,TCS.NS
2026-06-01 13:04:00+05:30,2328.699951171875,2328.699951171875,2328.0,2328.699951171875,7233,0.0,0.0,TCS.NS
2026-06-01 13:05:00+05:30,2328.5,2328.699951171875,2326.199951171875,2328.39990234375,6722,0.0,0.0,TCS.NS
2026-06-01 13:06:00+05:30,2328.5,2328.5,2327.0,2327.0,2395,0.0,0.0,TCS.NS
2026-06-01 13:07:00+05:30,2327.39990234375,2328.39990234375,2327.0,2327.699951171875,2760,0.0,0.0,TCS.NS
2026-06-01 13:08:00+05:30,2328.199951171875,2328.39990234375,2326.0,2326.89990234375,5110,0.0,0.0,TCS.NS
2026-06-01 13:09:00+05:30,2326.89990234375,2327.0,2326.5,2326.89990234375,2123,0.0,0.0,TCS.NS
2026-06-01 13:10:00+05:30,2326.89990234375,2326.89990234375,2326.0,2326.5,2558,0.0,0.0,TCS.NS
2026-06-01 13:11:00+05:30,2326.699951171875,2326.699951171875,2324.199951171875,2325.0,11213,0.0,0.0,TCS.NS
2026-06-01 13:12:00+05:30,2325.0,2326.0,2324.60009765625,2325.0,8482,0.0,0.0,TCS.NS
2026-06-01 13:13:00+05:30,2325.0,2325.0,2324.0,2324.0,3403,0.0,0.0,TCS.NS
2026-06-01 13:14:00+05:30,2324.39990234375,2327.10009765625,2324.39990234375,2325.39990234375,8006,0.0,0.0,TCS.NS
